id,logFC.x,logCPM.x,PValue.x,FDR.x,RNA-MCF7.x,RNC-MCF7.x,logFC.y,logCPM.y,PValue.y,FDR.y,RNA-MDAMB231.x,RNC-MDAMB231.x,logFC.x.x,logCPM.x.x,PValue.x.x,FDR.x.x,RNA-MCF7.y,RNA-MDAMB231.y,logFC.y.y,logCPM.y.y,PValue.y.y,FDR.y.y,RNC-MCF7.y,RNC-MDAMB231.y,strand,circ_type,gene_id,gene_name,gene_type
chr17:59353215|59353526,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000175155.11,YPEL2,protein_coding
chr17:60451880|60462061,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000062725.10,APPBP2,protein_coding
chr17:60683982|60689761,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000141376.23,BCAS3,protein_coding
chr17:61776401|61849256,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000136492.10,BRIP1,protein_coding
chr17:61793597|61808757,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000136492.10,BRIP1,protein_coding
chr17:61984171|61985090,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,-4.243410468396395,9.84882486397912,1,1,4,0,0.8921601349248418,8.863994011318448,0.5079109104380423,0.5917834255679146,6,4,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000108510.10,MED13,protein_coding
chr17:78392476|78404089,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,"ENSG00000200063.1,ENSG00000087157.19","ENSG10010135223.1,PGS1","snoRNA,protein_coding"
chr17:81280609|81284895,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000157637.13,SLC38A10,protein_coding
chr17:82459992|82472698,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,"ENSG00000279744.1,ENSG00000141562.18","RP13-20L14.10,NARF","TEC,protein_coding"
chr18:13681605|13682105,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000177150.13,FAM210A,protein_coding
chr18:9204476|9221999,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,"ENSG00000101745.17,ENSG00000265257.5","ANKRD12,RP11-21J18.1","protein_coding,lncRNA"
chr19:12878382|12878834,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000105612.9,DNASE2,protein_coding
chr19:58260851|58263676,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,-4.243410468396395,9.84882486397912,1,1,4,0,0.8921601349248418,8.863994011318448,0.5079109104380423,0.5917834255679146,6,4,NA,NA,NA,NA,NA,NA,+,exon,"ENSG00000198131.14,ENSG00000283515.1","ZNF544,CTD-3138B18.4","protein_coding,protein_coding"
chr1:114463104|114463556,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000197323.12,TRIM33,protein_coding
chr1:150446226|150446401,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000163125.16,RPRD2,protein_coding
chr1:151027233|151028944,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000143363.17,PRUNE1,protein_coding
chr1:151178001|151184493,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000163159.14,VPS72,protein_coding
chr1:155370504|155370983,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000116539.14,ASH1L,protein_coding
chr1:1804419|1817875,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000078369.18,GNB1,protein_coding
chr1:204112915|204117707,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-1.0398557400942836,8.454849453443385,0.6875468656271365,0.774781526374486,6,1,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000143842.15,SOX13,protein_coding
chr1:213117317|213129889,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-0.0848206912691438,8.601250761872661,0.9999999999999547,1,6,2,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000136643.12,RPS6KC1,protein_coding
chr1:23071225|23072197,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000004487.17,KDM1A,protein_coding
chr1:231370562|231374099,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,"ENSG00000135766.9,ENSG00000287856.1","EGLN1,RP5-876B10.7","protein_coding,protein_coding"
chr1:232513857|232533583,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000116991.11,SIPA1L2,protein_coding
chr1:61827422|61884408,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,"ENSG00000132849.21,ENSG00000212360.1","PATJ,RNU6-1177P","protein_coding,snRNA"
chr1:62441488|62442299,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000162607.13,USP1,protein_coding
chr20:13559008|13587370,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000089123.16,TASP1,protein_coding
chr20:35721740|35732135,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000131051.24,RBM39,protein_coding
chr20:35724570|35725155,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000131051.24,RBM39,protein_coding
chr20:3945177|3974400,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000101236.17,RNF24,protein_coding
chr20:47262288|47287284,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-1.0398557400942836,8.454849453443385,0.6875468656271365,0.774781526374486,6,1,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000101040.19,ZMYND8,protein_coding
chr20:47276314|47287284,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,-4.243410468396395,9.84882486397912,1,1,4,0,0.8921601349248418,8.863994011318448,0.5079109104380423,0.5917834255679146,6,4,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000101040.19,ZMYND8,protein_coding
chr21:39247701|39274472,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000185658.14,BRWD1,protein_coding
chr21:39269899|39270433,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000185658.14,BRWD1,protein_coding
chr22:24302195|24313466,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,"ENSG00000258555.6,ENSG00000100014.20","SPECC1L-ADORA2A,SPECC1L","protein_coding,protein_coding"
chr22:29970976|29979052,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000100330.16,MTMR3,protein_coding
chr22:32478981|32479275,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,0.4848365752479382,8.7371376590436,0.726617172465594,0.8102421664332752,6,3,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000100225.18,FBXO7,protein_coding
chr22:38494630|38501280,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,-4.243410468396395,9.84882486397912,1,1,4,0,0.8921601349248418,8.863994011318448,0.5079109104380423,0.5917834255679146,6,4,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000100201.23,DDX17,protein_coding
chr22:46626751|46637960,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000075240.17,GRAMD4,protein_coding
chr2:135748267|135761911,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-1.0398557400942836,8.454849453443385,0.6875468656271365,0.774781526374486,6,1,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000144224.17,UBXN4,protein_coding
chr2:175979810|175995646,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000144320.14,LNPK,protein_coding
chr2:201760881|201761818,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000003393.16,ALS2,protein_coding
chr2:202755538|202759353,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000138439.12,FAM117B,protein_coding
chr2:210153495|210154611,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000144445.17,KANSL1L,protein_coding
chr2:23823258|23823569,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000119778.15,ATAD2B,protein_coding
chr2:241632917|241634079,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000176946.12,THAP4,protein_coding
chr2:30525587|30533314,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000172954.14,LCLAT1,protein_coding
chr2:32406499|32416163,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000115760.14,BIRC6,protein_coding
chr2:38585644|38591648,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-1.0398557400942836,8.454849453443385,0.6875468656271365,0.774781526374486,6,1,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000143889.16,HNRNPLL,protein_coding
chr2:43912432|43918398,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000138095.20,LRPPRC,protein_coding
chr2:43912432|43925961,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000138095.20,LRPPRC,protein_coding
chr2:47377014|47379969,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,"ENSG00000119888.11,ENSG00000207923.1","EPCAM,MIR559","protein_coding,miRNA"
chr2:61115979|61118116,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,-5.204814041783273,10.413021541353492,0.6250374953130612,0.8962569212871706,8,0,1.8805113342613053,9.30155747458113,0.03522291704022875,0.1450049032670042,6,8,NA,NA,NA,NA,NA,NA,+,exon,"ENSG00000274769.1,ENSG00000162929.14","RP11-493E12.3,KIAA1841","lncRNA,protein_coding"
chr3:123931102|123949132,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,0.4848365752479382,8.7371376590436,0.726617172465594,0.8102421664332752,6,3,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000175455.16,CCDC14,protein_coding
chr3:129827803|129828508,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000172765.18,TMCC1,protein_coding
chr3:129880309|129880559,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,1.4693672285937711,9.09509478434813,0.14611692825105935,0.26489416267537613,6,6,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000172765.18,TMCC1,protein_coding
chr3:134207472|134211607,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000163785.13,RYK,protein_coding
chr3:138525490|138537347,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000114107.9,CEP70,protein_coding
chr3:149846011|149912083,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000082996.20,RNF13,protein_coding
chr3:16286342|16303592,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000154814.14,OXNAD1,protein_coding
chr3:179592644|179601790,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000136522.14,MRPL47,protein_coding
chr3:194459471|194462236,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,0.4848365752479382,8.7371376590436,0.726617172465594,0.8102421664332752,6,3,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000133657.16,ATP13A3,protein_coding
chr3:195381009|195412916,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,1.6895361403272313,9.20106650414625,0.09238988995160635,0.22816025583704527,6,7,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000114331.15,ACAP2,protein_coding
chr3:31876433|31879830,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,-5.204814041783273,10.413021541353492,0.6250374953130612,0.8962569212871706,8,0,1.8805113342613053,9.30155747458113,0.03522291704022875,0.1450049032670042,6,8,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000144645.15,OSBPL10,protein_coding
chr3:47097955|47106120,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000181555.21,SETD2,protein_coding
chr3:47435008|47443091,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000114650.20,SCAP,protein_coding
chr3:47610066|47678311,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000173473.11,SMARCC1,protein_coding
chr3:48167846|48177988,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000164045.12,CDC25A,protein_coding
chr3:50105077|50105709,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000003756.17,RBM5,protein_coding
chr4:109491327|109494856,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000138802.11,SEC24B,protein_coding
chr4:1228199|1241519,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000159692.16,CTBP1,protein_coding
chr4:150798081|150817257,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000198589.14,LRBA,protein_coding
chr4:169155480|169156679,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000154447.15,SH3RF1,protein_coding
chr4:1900626|1939778,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000109685.19,NSD2,protein_coding
chr4:30920153|30950215,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000169851.15,PCDH7,protein_coding
chr4:39075965|39086727,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,-4.243410468396395,9.84882486397912,1,1,4,0,0.8921601349248418,8.863994011318448,0.5079109104380423,0.5917834255679146,6,4,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000109790.18,KLHL5,protein_coding
chr4:39326563|39327756,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000035928.16,RFC1,protein_coding
chr4:53414615|53428183,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,-5.518897377689947,10.625620088173344,0.3750624921885511,0.8261776683894201,10,0,2.200098339581109,9.488185588588292,0.012762168685188806,0.07691485591520039,6,10,NA,NA,NA,NA,NA,NA,+,exon,"ENSG00000282278.1,ENSG00000145216.16","RP11-231C18.3,FIP1L1","protein_coding,protein_coding"
chr4:70762519|70768661,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000018189.13,RUFY3,protein_coding
chr5:139614586|139623461,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000131508.16,UBE2D2,protein_coding
chr5:145764931|145826200,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000186314.12,PRELID2,protein_coding
chr5:170892387|170924550,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,"ENSG00000253966.1,ENSG00000204764.14","CTC-455F18.3,RANBP17","processed_pseudogene,protein_coding"
chr5:170909661|170924550,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000204764.14,RANBP17,protein_coding
chr5:180238332|180241155,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000050748.18,MAPK9,protein_coding
chr5:43161249|43161931,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000172262.12,ZNF131,protein_coding
chr5:56856600|56859915,-4.774580953768533,8.619810073512818,0.5000249987501304,0.8187678715696324,6,0,NA,NA,NA,NA,NA,NA,-5.06610148349325,8.296024625862628,0.12503749906239778,0.22816025583704527,6,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000095015.6,MAP3K1,protein_coding
